worker_id,date,temperature,humidity,rain_mm,precipitation_mm,aqi,uv_index,cloud_cover,severity_score,insurance_applicable,claim_amount
W1459,2024-07-29 17:04:20.064563,31.7,58.6,0.0,0.0,57,6.2,62.0,0.0,0,0.0
W1460,2025-09-22 17:04:20.064563,23.6,80.5,0.0,0.0,65,5.9,37.9,0.0,0,0.0
W1461,2024-11-29 17:04:20.064563,12.8,95.2,7.3,7.3,15,7.3,9.0,0.0,0,0.0
W1462,2024-09-12 17:04:20.064563,22.9,69.9,16.5,16.5,35,5.2,85.5,4.125,0,0.0
W1463,2024-07-08 17:04:20.064563,16.5,70.2,0.0,0.0,77,5.1,84.6,0.0,0,0.0
W1464,2026-01-23 17:04:20.064563,19.2,100.0,0.0,0.0,45,7.3,0.6,0.0,0,0.0
W1465,2024-04-13 17:04:20.064563,30.9,62.3,0.0,0.0,59,5.6,84.1,0.0,0,0.0
W1466,2024-07-30 17:04:20.064563,41.7,44.2,0.0,0.0,36,8.3,15.1,14.000000000000007,1,101.72
W1467,2024-04-02 17:04:20.064563,28.9,67.7,0.9,0.9,59,7.5,33.3,0.0,0,0.0
W1468,2025-03-19 17:04:20.064563,13.0,88.0,0.0,0.0,103,6.6,41.3,0.0,0,0.0
W1469,2024-11-16 17:04:20.064563,29.4,67.1,1.1,1.1,15,5.0,68.0,0.0,0,0.0
W1470,2025-11-10 17:04:20.064563,37.0,67.4,0.0,0.0,45,6.4,9.2,4.0,0,0.0
W1471,2025-02-12 17:04:20.064563,18.9,80.4,3.6,3.6,64,3.2,82.7,0.0,0,0.0
W1472,2024-04-03 17:04:20.064563,23.7,62.9,0.0,0.0,81,4.1,94.3,0.0,1,19.66
W1473,2024-09-12 17:04:20.064563,25.1,70.7,0.0,0.0,29,4.1,95.3,0.0,0,0.0
W1474,2024-12-14 17:04:20.064563,17.2,79.6,19.6,19.6,15,7.2,9.2,4.9,0,0.0
W1475,2024-05-10 17:04:20.064563,31.5,77.0,5.5,5.5,35,4.1,91.9,0.525,0,0.0
W1476,2024-07-25 17:04:20.064563,23.8,86.0,0.0,0.0,45,6.9,56.8,0.0,0,0.0
W1477,2025-05-23 17:04:20.064563,29.2,67.3,35.0,35.0,15,6.5,72.7,17.5,1,226.32
W1478,2025-09-07 17:04:20.064563,16.1,73.0,0.0,0.0,30,3.0,93.1,0.0,0,0.0
W1479,2024-07-12 17:04:20.064563,20.6,66.8,0.0,0.0,54,5.4,66.1,0.0,0,0.0
W1480,2024-05-22 17:04:20.064563,32.2,61.8,1.0,1.0,39,5.9,45.7,0.0,0,0.0
W1481,2025-07-18 17:04:20.064563,21.3,81.5,3.6,3.6,52,6.2,52.5,0.0,0,0.0
W1482,2025-06-20 17:04:20.064563,42.3,42.8,0.0,0.0,46,6.6,68.5,14.599999999999994,1,223.69
W1483,2025-03-23 17:04:20.064563,21.0,73.7,0.0,0.0,58,6.1,94.5,0.0,0,0.0
W1484,2025-08-25 17:04:20.064563,27.2,63.2,0.0,0.0,41,4.8,89.0,0.0,0,0.0
W1485,2025-11-15 17:04:20.064563,34.3,58.3,0.0,0.0,81,5.2,57.7,0.0,0,0.0
W1486,2024-07-07 17:04:20.064563,10.8,69.9,0.0,0.0,56,6.1,21.1,0.0,0,0.0
W1487,2025-06-23 17:04:20.064563,7.4,87.9,0.0,0.0,63,8.4,34.7,0.8000000000000007,0,0.0
W1488,2025-08-15 17:04:20.064563,9.7,89.1,10.0,10.0,40,5.0,36.2,0.0,0,0.0
W1489,2024-10-30 17:04:20.064563,37.6,65.6,0.2,0.2,64,6.8,28.9,5.200000000000003,0,0.0
W1490,2025-12-07 17:04:20.064563,19.5,72.6,0.0,0.0,64,4.1,74.7,0.0,0,0.0
W1491,2024-05-01 17:04:20.064563,45.0,44.3,0.0,0.0,81,2.7,83.6,20.0,1,201.05
W1492,2026-01-21 17:04:20.064563,19.4,83.2,0.0,0.0,59,7.4,32.0,0.0,0,0.0
W1493,2025-09-02 17:04:20.064563,26.8,82.7,1.9,1.9,47,2.1,84.6,0.0,0,0.0
W1494,2025-01-20 17:04:20.064563,40.4,62.0,0.0,0.0,67,2.1,73.4,10.799999999999997,1,74.51
W1495,2025-06-30 17:04:20.064563,45.0,41.9,0.0,0.0,54,5.8,44.1,20.0,1,412.98
W1496,2026-01-05 17:04:20.064563,45.0,37.7,0.0,0.0,65,3.9,69.9,20.0,1,393.42
W1497,2024-04-18 17:04:20.064563,37.1,47.7,12.0,12.0,22,4.4,76.9,7.200000000000003,0,0.0
W1498,2024-05-19 17:04:20.064563,35.2,54.7,0.0,0.0,89,4.6,56.1,0.4000000000000057,0,0.0
W1499,2025-07-21 17:04:20.064563,30.9,59.3,0.0,0.0,53,5.5,44.3,0.0,0,0.0
W1500,2025-05-03 17:04:20.064563,32.8,66.4,0.2,0.2,92,5.6,10.2,0.0,0,0.0
W1501,2025-05-28 17:04:20.064563,19.5,85.0,0.0,0.0,68,7.0,0.1,0.0,0,0.0
W1502,2026-02-18 17:04:20.064563,16.8,90.7,0.0,0.0,86,4.1,93.7,0.0,0,0.0
W1503,2024-07-06 17:04:20.064563,25.0,85.1,0.0,0.0,54,6.7,26.7,0.0,0,0.0
W1504,2025-08-02 17:04:20.064563,23.3,93.7,0.0,0.0,31,5.1,66.3,0.0,0,0.0
W1505,2026-03-17 17:04:20.064563,20.5,80.5,0.0,0.0,38,2.9,94.3,0.0,0,0.0
W1506,2025-06-15 17:04:20.064563,32.0,73.0,0.0,0.0,121,4.0,81.8,0.3,0,0.0
W1507,2024-06-01 17:04:20.064563,34.6,54.7,1.3,1.3,57,5.6,12.3,0.0,0,0.0
W1508,2024-06-08 17:04:20.064563,25.9,83.0,0.0,0.0,93,3.7,80.2,0.0,0,0.0
W1509,2025-02-10 17:04:20.064563,39.8,61.0,4.1,4.1,38,2.1,72.6,9.599999999999994,0,0.0
W1510,2025-11-30 17:04:20.064563,13.6,99.7,0.0,0.0,76,5.1,32.9,0.0,0,0.0
W1511,2024-08-16 17:04:20.064563,23.1,76.3,0.0,0.0,80,4.0,69.0,0.0,0,0.0
W1512,2024-05-24 17:04:20.064563,17.8,76.6,5.1,5.1,119,4.8,82.6,0.0,0,0.0
W1513,2024-07-25 17:04:20.064563,6.3,86.6,0.0,0.0,67,5.3,29.1,0.0,0,0.0
W1514,2024-12-24 17:04:20.064563,24.2,73.3,0.0,0.0,59,2.9,86.9,0.0,0,0.0
W1515,2025-12-17 17:04:20.064563,23.8,89.7,1.1,1.1,79,4.4,7.9,0.0,0,0.0
W1516,2025-12-26 17:04:20.064563,40.1,46.7,0.0,0.0,56,2.4,52.7,10.200000000000003,0,0.0
W1517,2025-11-07 17:04:20.064563,31.3,70.9,0.0,0.0,83,5.7,23.3,0.0585000000000004,0,0.0
W1518,2025-09-30 17:04:20.064563,14.8,96.3,4.2,4.2,65,1.7,72.8,0.0,0,0.0
W1519,2026-03-17 17:04:20.064563,43.5,41.9,0.0,0.0,60,2.0,17.5,17.0,1,75.55
W1520,2025-02-13 17:04:20.064563,37.2,67.3,2.6,2.6,80,4.3,34.1,4.400000000000006,0,0.0
W1521,2025-04-12 17:04:20.064563,30.8,34.7,5.0,5.0,68,3.8,12.7,0.0,0,0.0
W1522,2025-11-19 17:04:20.064563,22.7,63.7,5.8,5.8,79,2.6,81.2,0.0,0,0.0
W1523,2025-09-12 17:04:20.064563,15.4,77.7,0.0,0.0,109,3.7,13.2,0.0,0,0.0
W1524,2025-01-13 17:04:20.064563,21.3,69.9,0.0,0.0,66,1.3,72.3,0.0,0,0.0
W1525,2025-06-25 17:04:20.064563,35.9,59.5,1.4,1.4,65,2.6,70.7,1.7999999999999972,0,0.0
W1526,2025-08-17 17:04:20.064563,43.8,47.1,0.0,0.0,50,2.8,14.2,17.599999999999994,1,186.49
W1527,2025-11-27 17:04:20.064563,40.4,53.3,8.3,8.3,71,1.9,56.6,10.799999999999997,0,0.0
W1528,2025-06-01 17:04:20.064563,20.1,85.8,0.9,0.9,62,3.8,49.7,0.0,0,0.0
W1529,2024-06-27 17:04:20.064563,13.8,79.8,0.0,0.0,84,2.9,59.5,0.0,0,0.0
W1530,2026-03-06 17:04:20.064563,26.4,58.2,0.0,0.0,101,0.0,93.7,0.0,0,0.0
W1531,2024-07-13 17:04:20.064563,7.3,100.0,0.0,0.0,64,2.8,8.1,0.0,0,0.0
W1532,2026-01-17 17:04:20.064563,28.2,61.4,0.0,0.0,68,2.6,82.1,0.0,0,0.0
W1533,2026-01-13 17:04:20.064563,23.5,59.0,0.0,0.0,98,0.2,86.2,0.0,0,0.0
W1534,2025-10-03 17:04:20.064563,20.3,89.2,0.0,0.0,92,1.3,12.6,0.0,0,0.0
W1535,2024-10-24 17:04:20.064563,9.1,100.0,0.0,0.0,90,2.5,65.6,0.0,0,0.0
W1536,2025-06-01 17:04:20.064563,30.1,80.4,0.0,0.0,71,0.9,70.2,0.05200000000000077,0,0.0
W1537,2025-06-23 17:04:20.064563,19.7,82.4,0.0,0.0,50,0.0,54.9,0.0,0,0.0
W1538,2024-11-06 17:04:20.064563,13.3,96.3,0.0,0.0,64,2.6,50.3,0.0,0,0.0
W1539,2025-05-15 17:04:20.064563,-3.7,100.0,0.0,1.3,59,1.2,31.8,11.100000000000001,1,83.47
W1540,2025-02-28 17:04:20.064563,24.7,66.5,0.0,0.0,91,1.4,68.9,0.0,0,0.0
W1541,2025-06-25 17:04:20.064563,42.7,57.0,0.0,0.0,85,1.2,28.6,15.400000000000006,1,231.52
W1542,2025-04-30 17:04:20.064563,41.6,50.3,0.0,0.0,67,2.1,46.0,13.200000000000003,1,140.03
W1543,2025-05-17 17:04:20.064563,20.4,88.5,2.5,2.5,66,0.0,85.7,0.0,0,0.0
W1544,2024-06-23 17:04:20.064563,19.0,83.4,0.0,0.0,89,1.6,9.0,0.0,0,0.0
W1545,2025-02-01 17:04:20.064563,29.7,78.4,0.0,0.0,73,2.0,52.8,0.0,0,0.0
W1546,2025-05-29 17:04:20.064563,15.0,89.7,0.0,0.0,68,0.0,48.6,0.0,0,0.0
W1547,2025-02-01 17:04:20.064563,28.0,53.1,7.4,7.4,104,0.0,37.8,0.0,0,0.0
W1548,2026-01-28 17:04:20.064563,32.7,75.5,1.5,1.5,65,2.0,59.8,0.7425000000000008,0,0.0
W1549,2024-12-04 17:04:20.064563,37.3,44.6,0.0,0.0,93,1.4,1.6,4.599999999999994,0,0.0
W1550,2025-04-05 17:04:20.064563,24.0,86.5,0.0,0.0,87,0.0,49.2,0.0,0,0.0
W1551,2024-08-21 17:04:20.064563,23.0,74.7,2.8,2.8,43,0.0,48.6,0.0,0,0.0
W1552,2026-02-19 17:04:20.064563,16.2,97.4,17.6,17.6,31,0.3,51.6,4.4,0,0.0
W1553,2025-07-16 17:04:20.064563,16.7,96.3,3.4,3.4,89,0.3,21.2,0.0,0,0.0
W1554,2024-05-25 17:04:20.064563,22.7,80.2,5.4,5.4,66,0.0,20.8,0.0,0,0.0
W1555,2024-06-19 17:04:20.064563,28.7,72.1,0.0,0.0,50,2.3,64.7,0.0,0,0.0
W1556,2024-06-13 17:04:20.064563,34.1,63.0,0.0,0.0,87,0.6,9.3,0.0,0,0.0
W1557,2024-06-21 17:04:20.064563,17.0,64.4,11.0,11.0,46,0.0,30.6,2.75,1,33.12
W1558,2025-06-03 17:04:20.064563,39.9,51.3,0.0,0.0,88,1.1,83.1,9.799999999999997,1,83.58
W1559,2024-06-24 17:04:20.064563,22.3,65.4,3.8,3.8,125,0.1,10.4,0.0,0,0.0
W1560,2025-04-03 17:04:20.064563,24.8,74.5,11.5,11.5,64,0.0,46.8,2.875,0,0.0
W1561,2024-07-29 17:04:20.064563,17.5,72.3,0.0,0.0,91,0.9,66.9,0.0,0,0.0
W1562,2025-10-08 17:04:20.064563,0.8,97.0,0.0,0.7,74,1.5,14.2,0.0,0,0.0
W1563,2024-05-18 17:04:20.064563,33.8,75.3,0.0,0.0,56,0.2,31.2,1.0069999999999988,0,0.0
W1564,2025-11-08 17:04:20.064563,32.4,72.1,0.0,0.0,99,0.0,55.9,0.25199999999999917,0,0.0
W1565,2025-10-14 17:04:20.064563,22.2,76.7,0.0,0.0,67,0.1,32.7,0.0,0,0.0
W1566,2025-10-14 17:04:20.064563,25.7,73.3,2.4,2.4,69,0.0,11.0,0.0,0,0.0
W1567,2025-02-18 17:04:20.064563,30.2,62.3,17.0,17.0,80,0.2,23.2,4.25,0,0.0
W1568,2026-02-02 17:04:20.064563,9.4,100.0,0.6,0.6,70,0.8,10.9,0.0,0,0.0
W1569,2024-07-21 17:04:20.064563,19.7,73.7,0.0,0.0,102,0.0,98.4,0.0,0,0.0
W1570,2025-05-12 17:04:20.064563,32.9,70.5,0.2,0.2,85,0.7,23.6,0.07249999999999997,0,0.0
W1571,2025-03-15 17:04:20.064563,12.5,88.8,1.9,1.9,63,0.0,53.1,0.0,0,0.0
W1572,2026-01-28 17:04:20.064563,27.9,63.9,0.0,0.0,84,0.0,42.9,0.0,0,0.0
W1573,2025-05-25 17:04:20.064563,11.4,93.1,0.5,0.5,62,0.0,57.0,0.0,0,0.0
W1574,2024-05-09 17:04:20.064563,29.7,59.6,4.0,4.0,87,0.0,49.8,0.0,0,0.0
W1575,2025-01-06 17:04:20.064563,24.6,76.3,4.4,4.4,93,1.8,72.7,0.0,0,0.0
W1576,2025-11-22 17:04:20.064563,8.8,91.4,7.0,7.0,64,0.8,87.3,0.0,0,0.0
W1577,2025-01-31 17:04:20.064563,36.6,59.7,0.0,0.0,103,1.3,28.5,3.200000000000003,0,0.0
W1578,2025-03-13 17:04:20.064563,17.7,95.7,0.0,0.0,80,0.0,18.4,0.0,0,0.0
W1579,2024-07-02 17:04:20.064563,16.9,77.5,0.6,0.6,93,1.8,98.4,0.0,0,0.0
W1580,2025-10-30 17:04:20.064563,27.0,68.2,0.5,0.5,134,0.0,86.6,0.0,0,0.0
W1581,2025-08-19 17:04:20.064563,36.5,59.9,0.0,0.0,125,0.0,36.4,3.0,0,0.0
W1582,2024-10-21 17:04:20.064563,14.8,83.4,0.0,0.0,72,0.0,89.5,0.0,0,0.0
W1583,2024-08-23 17:04:20.064563,25.6,76.2,0.0,0.0,81,0.0,67.1,0.0,0,0.0
W1584,2026-01-19 17:04:20.064563,29.3,71.6,0.0,0.0,54,0.0,43.7,0.0,0,0.0
W1585,2025-07-24 17:04:20.064563,31.9,72.9,6.9,6.9,77,0.0,87.3,0.27550000000000036,0,0.0
W1586,2024-11-02 17:04:20.064563,26.8,63.8,0.0,0.0,82,0.9,67.5,0.0,0,0.0
W1587,2024-07-06 17:04:20.064563,21.3,68.6,0.0,0.0,59,2.6,82.6,0.0,0,0.0
W1588,2025-03-11 17:04:20.064563,16.7,81.8,1.2,1.2,95,0.0,41.8,0.0,0,0.0
W1589,2025-10-08 17:04:20.064563,25.9,61.5,0.0,0.0,68,0.0,79.9,0.0,0,0.0
W1590,2025-03-29 17:04:20.064563,14.3,94.2,7.4,7.4,48,0.0,36.7,0.0,0,0.0
W1591,2024-07-13 17:04:20.064563,-4.2,100.0,10.8,13.7,59,0.0,73.5,15.3,1,119.85
W1592,2024-12-28 17:04:20.064563,29.4,89.3,0.0,0.0,63,0.0,43.6,0.0,0,0.0
W1593,2025-10-26 17:04:20.064563,34.0,71.9,0.0,0.0,71,0.8,40.5,0.3800000000000011,0,0.0
W1594,2024-11-04 17:04:20.064563,1.4,100.0,5.6,6.3,95,1.9,79.7,0.0,0,0.0
W1595,2025-05-31 17:04:20.064563,14.9,96.3,3.3,3.3,52,0.0,12.5,0.0,0,0.0
W1596,2025-10-13 17:04:20.064563,31.2,46.8,0.0,0.0,85,0.0,92.8,0.0,0,0.0
W1597,2025-12-14 17:04:20.064563,45.0,67.7,10.7,10.7,38,0.0,50.9,22.675,1,404.14
W1598,2025-12-06 17:04:20.064563,25.2,66.3,0.0,0.0,51,0.7,63.6,0.0,0,0.0
W1599,2026-02-07 17:04:20.064563,17.7,82.2,0.0,0.0,68,0.1,40.5,0.0,0,0.0
W1600,2026-01-05 17:04:20.064563,23.2,56.7,0.0,0.0,123,2.1,64.6,0.0,0,0.0
W1601,2025-10-09 17:04:20.064563,38.7,56.7,0.0,0.0,85,0.0,71.0,7.400000000000006,0,0.0
W1602,2024-04-13 17:04:20.064563,18.5,71.1,0.0,0.0,78,0.9,86.8,0.0,0,0.0
W1603,2025-12-01 17:04:20.064563,17.0,85.5,0.0,0.0,58,0.0,85.4,0.0,0,0.0
W1604,2026-01-20 17:04:20.064563,20.2,74.3,2.5,2.5,55,0.0,35.8,0.0,0,0.0
W1605,2026-02-26 17:04:20.064563,15.5,76.0,0.0,0.0,38,1.4,61.6,0.0,0,0.0
W1606,2024-12-16 17:04:20.064563,26.2,62.6,1.7,1.7,100,1.9,78.1,0.0,0,0.0
W1607,2024-04-16 17:04:20.064563,41.2,50.4,0.0,0.0,72,0.4,76.5,12.400000000000006,1,152.82
W1608,2024-09-18 17:04:20.064563,28.2,54.8,0.4,0.4,69,0.0,89.1,0.0,0,0.0
W1609,2024-12-22 17:04:20.064563,22.5,68.8,0.0,0.0,70,0.0,83.2,0.0,0,0.0
W1610,2026-03-07 17:04:20.064563,22.1,83.5,3.6,3.6,100,0.6,71.8,0.0,0,0.0
W1611,2025-01-28 17:04:20.064563,9.4,100.0,0.0,0.0,71,0.0,74.9,0.0,0,0.0
W1612,2025-02-28 17:04:20.064563,33.8,64.0,0.0,0.0,61,0.9,80.7,0.0,0,0.0
W1613,2025-03-12 17:04:20.064563,24.2,64.5,4.8,4.8,90,0.0,83.8,0.0,0,0.0
W1614,2024-03-24 17:04:20.064563,23.2,71.5,0.0,0.0,61,0.0,35.3,0.0,0,0.0
W1615,2024-09-19 17:04:20.064563,45.0,42.8,0.0,0.0,29,0.0,78.2,20.0,1,326.6
W1616,2024-08-11 17:04:20.064563,28.0,64.5,0.0,0.0,32,0.0,94.9,0.0,0,0.0
W1617,2025-10-18 17:04:20.064563,17.5,92.8,1.8,1.8,55,0.0,23.3,0.0,0,0.0
W1618,2026-01-20 17:04:20.064563,20.7,81.1,0.0,0.0,68,0.2,4.8,0.0,0,0.0
W1619,2025-05-02 17:04:20.064563,36.5,64.4,0.0,0.0,78,0.0,7.2,3.0,0,0.0
W1620,2024-05-28 17:04:20.064563,26.1,67.7,0.0,0.0,42,1.1,21.7,0.0,0,0.0
W1621,2024-08-10 17:04:20.064563,10.6,100.0,0.8,0.8,54,0.1,92.0,0.0,0,0.0
W1622,2025-12-26 17:04:20.064563,34.2,57.0,0.0,0.0,44,0.7,12.7,0.0,0,0.0
W1623,2024-04-18 17:04:20.064563,18.3,72.8,0.0,0.0,82,0.0,74.8,0.0,0,0.0
W1624,2024-06-19 17:04:20.064563,43.7,66.2,35.5,35.5,15,0.0,86.7,35.150000000000006,1,277.52
W1625,2025-09-12 17:04:20.064563,35.8,38.0,0.5,0.5,97,1.5,87.8,1.5999999999999943,0,0.0
W1626,2024-10-24 17:04:20.064563,20.5,71.8,0.0,0.0,65,1.0,41.7,0.0,0,0.0
W1627,2025-04-07 17:04:20.064563,37.8,47.0,1.6,1.6,92,0.3,49.5,5.599999999999994,0,0.0
W1628,2025-05-21 17:04:20.064563,25.7,96.6,0.0,0.0,43,0.0,32.3,0.0,0,0.0
W1629,2025-06-25 17:04:20.064563,33.5,77.8,6.8,6.8,47,0.0,14.7,1.3649999999999995,0,0.0
W1630,2025-03-02 17:04:20.064563,29.8,80.2,0.0,0.0,35,0.0,21.2,0.0,0,0.0
W1631,2024-08-26 17:04:20.064563,16.5,81.9,0.0,0.0,67,0.6,13.5,0.0,0,0.0
W1632,2025-03-31 17:04:20.064563,18.6,100.0,0.0,0.0,61,0.0,40.8,0.0,0,0.0
W1633,2025-01-31 17:04:20.064563,35.3,60.7,0.0,0.0,15,1.8,17.0,0.5999999999999943,0,0.0
W1634,2025-02-13 17:04:20.064563,21.7,87.3,0.0,0.0,76,1.2,40.3,0.0,0,0.0
W1635,2025-10-20 17:04:20.064563,21.0,80.4,0.0,0.0,70,1.2,85.1,0.0,0,0.0
W1636,2025-11-18 17:04:20.064563,15.4,86.3,8.0,8.0,26,0.6,65.5,0.0,0,0.0
W1637,2024-06-12 17:04:20.064563,29.2,63.6,2.1,2.1,54,0.1,66.3,0.0,0,0.0
W1638,2024-05-10 17:04:20.064563,45.0,40.4,0.0,0.0,22,0.4,81.2,20.0,1,152.43
W1639,2024-08-24 17:04:20.064563,14.3,94.6,0.0,0.0,36,0.0,4.1,0.0,0,0.0
W1640,2024-08-26 17:04:20.064563,25.2,75.8,0.0,0.0,84,2.1,79.5,0.0,0,0.0
W1641,2025-12-10 17:04:20.064563,39.1,51.0,0.0,0.0,27,0.0,19.6,8.200000000000003,0,0.0
W1642,2024-05-07 17:04:20.064563,24.2,88.8,0.0,0.0,50,0.0,34.6,0.0,0,0.0
W1643,2026-02-06 17:04:20.064563,29.5,36.0,0.0,0.0,21,0.0,30.8,0.0,0,0.0
W1644,2024-06-09 17:04:20.064563,14.4,93.5,4.5,4.5,46,0.0,10.6,0.0,0,0.0
W1645,2024-12-21 17:04:20.064563,29.3,73.3,0.0,0.0,59,0.8,17.4,0.0,0,0.0
W1646,2025-06-14 17:04:20.064563,23.1,86.8,8.0,8.0,46,0.0,95.6,0.0,0,0.0
W1647,2026-01-24 17:04:20.064563,34.9,57.1,0.0,0.0,57,0.0,60.0,0.0,0,0.0
W1648,2025-05-26 17:04:20.064563,36.9,56.8,0.0,0.0,75,1.3,47.4,3.799999999999997,0,0.0
W1649,2025-07-28 17:04:20.064563,45.0,52.4,0.0,0.0,35,1.1,75.8,20.0,0,0.0
W1650,2025-11-29 17:04:20.064563,30.8,78.7,6.5,6.5,15,0.0,81.4,0.3480000000000004,0,0.0
W1651,2025-06-13 17:04:20.064563,28.3,64.6,0.0,0.0,33,1.2,11.0,0.0,0,0.0
W1652,2025-05-16 17:04:20.064563,26.9,72.3,0.0,0.0,18,0.0,74.1,0.0,0,0.0
W1653,2024-12-22 17:04:20.064563,21.5,94.6,0.6,0.6,44,0.0,93.2,0.0,0,0.0
W1654,2024-10-24 17:04:20.064563,28.4,46.2,0.0,0.0,41,0.0,58.5,0.0,0,0.0
W1655,2025-08-24 17:04:20.064563,22.0,70.0,0.0,0.0,53,0.3,61.4,0.0,0,0.0
W1656,2024-07-12 17:04:20.064563,26.7,84.6,0.0,0.0,15,0.0,87.0,0.0,0,0.0
W1657,2025-03-06 17:04:20.064563,38.2,63.7,3.3,3.3,35,0.4,67.9,6.400000000000006,0,0.0
W1658,2025-06-01 17:04:20.064563,14.9,92.8,10.0,10.0,46,0.0,99.5,0.0,0,0.0
W1659,2024-07-09 17:04:20.064563,36.4,50.9,0.0,0.0,53,0.0,28.3,2.799999999999997,0,0.0
W1660,2025-01-02 17:04:20.064563,38.2,43.9,7.3,7.3,15,0.0,84.5,6.400000000000006,0,0.0
W1661,2026-02-10 17:04:20.064563,23.8,68.4,0.0,0.0,40,0.0,61.2,0.0,0,0.0
W1662,2026-02-10 17:04:20.064563,3.8,100.0,5.1,5.1,15,0.0,36.6,0.0,0,0.0
W1663,2025-11-15 17:04:20.064563,18.9,75.3,9.3,9.3,21,0.0,88.3,0.0,0,0.0
W1664,2025-07-29 17:04:20.064563,38.0,54.1,0.0,0.0,31,0.5,99.6,6.0,0,0.0
W1665,2025-09-08 17:04:20.064563,24.8,65.3,0.0,0.0,73,1.4,5.8,0.0,0,0.0
W1666,2026-01-30 17:04:20.064563,15.0,95.9,8.8,8.8,22,0.0,92.6,0.0,0,0.0
W1667,2025-01-27 17:04:20.064563,20.0,74.7,13.9,13.9,16,0.0,20.3,3.475,0,0.0
W1668,2024-05-03 17:04:20.064563,33.4,58.9,0.0,0.0,36,0.0,20.5,0.0,0,0.0
W1669,2024-10-29 17:04:20.064563,30.5,47.5,0.0,0.0,46,1.1,4.2,0.0,0,0.0
W1670,2025-04-26 17:04:20.064563,22.6,60.0,0.0,0.0,31,0.2,92.2,0.0,0,0.0
W1671,2025-11-21 17:04:20.064563,21.3,78.1,0.0,0.0,51,0.0,75.9,0.0,0,0.0
W1672,2024-05-13 17:04:20.064563,21.1,65.1,1.9,1.9,23,0.0,5.3,0.0,0,0.0
W1673,2024-03-25 17:04:20.064563,15.8,100.0,0.6,0.6,61,0.7,63.4,0.0,0,0.0
W1674,2024-10-13 17:04:20.064563,41.2,27.7,0.0,0.0,44,1.5,12.0,12.400000000000006,1,191.12
W1675,2025-01-20 17:04:20.064563,21.8,69.3,0.0,0.0,31,0.0,75.1,0.0,0,0.0
W1676,2024-10-20 17:04:20.064563,37.2,54.4,0.0,0.0,50,0.3,40.9,4.400000000000006,1,48.18
W1677,2024-08-05 17:04:20.064563,40.2,46.0,7.5,7.5,28,2.5,5.2,10.400000000000006,0,0.0
W1678,2024-12-04 17:04:20.064563,35.0,46.5,0.0,0.0,49,0.0,82.9,0.0,0,0.0
W1679,2025-01-08 17:04:20.064563,20.7,69.4,7.2,7.2,19,0.0,57.2,0.0,0,0.0
W1680,2025-02-16 17:04:20.064563,29.0,56.5,0.0,0.0,27,0.0,77.3,0.0,0,0.0
W1681,2024-07-18 17:04:20.064563,24.8,70.0,4.5,4.5,25,0.0,67.5,0.0,0,0.0
W1682,2024-03-25 17:04:20.064563,16.0,100.0,10.9,10.9,15,1.1,43.4,2.725,0,0.0
W1683,2025-08-09 17:04:20.064563,28.2,68.4,0.0,0.0,50,1.8,69.9,0.0,0,0.0
W1684,2025-06-01 17:04:20.064563,13.2,100.0,22.3,22.3,15,0.0,1.5,11.15,1,147.55
W1685,2024-09-13 17:04:20.064563,36.9,59.8,0.0,0.0,41,0.0,34.0,3.799999999999997,0,0.0
W1686,2024-07-28 17:04:20.064563,20.4,90.6,0.0,0.0,57,1.2,77.8,0.0,1,44.66
W1687,2025-04-11 17:04:20.064563,27.0,41.5,0.0,0.0,51,0.6,76.3,0.0,0,0.0
W1688,2025-09-14 17:04:20.064563,27.8,65.2,0.0,0.0,23,0.4,88.7,0.0,0,0.0
W1689,2026-03-08 17:04:20.064563,22.4,89.5,0.0,0.0,45,0.7,61.1,0.0,0,0.0
W1690,2024-11-08 17:04:20.064563,30.9,58.0,0.0,0.0,15,0.1,94.2,0.0,0,0.0
W1691,2025-08-12 17:04:20.064563,20.3,97.2,9.9,9.9,15,0.5,55.8,0.0,0,0.0
W1692,2025-10-11 17:04:20.064563,33.7,74.3,0.0,0.0,15,0.0,50.0,0.7955000000000001,0,0.0
W1693,2026-01-31 17:04:20.064563,11.5,88.0,0.0,0.0,24,0.0,19.7,0.0,0,0.0
W1694,2025-03-15 17:04:20.064563,26.3,65.6,0.0,0.0,15,0.0,77.9,0.0,0,0.0
W1695,2024-05-30 17:04:20.064563,44.4,33.3,0.0,0.0,48,0.0,69.2,18.799999999999997,1,106.87
W1696,2025-04-28 17:04:20.064563,15.0,81.2,0.0,0.0,18,0.5,46.1,0.0,0,0.0
W1697,2024-04-30 17:04:20.064563,18.2,70.3,0.0,0.0,43,0.3,8.7,0.0,0,0.0
W1698,2025-06-07 17:04:20.064563,30.1,69.1,0.0,0.0,23,0.0,12.6,0.0,0,0.0
W1699,2024-04-06 17:04:20.064563,26.8,55.2,0.0,0.0,15,0.0,11.4,0.0,0,0.0
W1700,2025-07-01 17:04:20.064563,28.5,73.3,3.3,3.3,15,0.0,37.6,0.0,0,0.0
W1701,2024-06-05 17:04:20.064563,29.9,71.4,0.0,0.0,15,1.5,15.9,0.0,0,0.0
W1702,2025-02-01 17:04:20.064563,31.3,46.4,0.0,0.0,24,0.0,86.1,0.0,0,0.0
W1703,2025-10-28 17:04:20.064563,36.1,71.4,7.5,7.5,39,0.1,89.9,2.6270000000000047,1,54.34
